"Kode";"Bezeichnung1";"Bezeichnung2";"Bezeichnung3";"Kapitel";"Version"
"U06.0";"Nicht belegte Schlüsselnummer U06.0";"Nicht belegte Schlüsselnummer U06";"Nicht belegte Schlüsselnummer U06.0";"22";"2015"
"U06.1";"Nicht belegte Schlüsselnummer U06.1";"Nicht belegte Schlüsselnummer U06";"Nicht belegte Schlüsselnummer U06.1";"22";"2015"
"U06.2";"Nicht belegte Schlüsselnummer U06.2";"Nicht belegte Schlüsselnummer U06";"Nicht belegte Schlüsselnummer U06.2";"22";"2015"
"U06.3";"Nicht belegte Schlüsselnummer U06.3";"Nicht belegte Schlüsselnummer U06";"Nicht belegte Schlüsselnummer U06.3";"22";"2015"
"U06.4";"Nicht belegte Schlüsselnummer U06.4";"Nicht belegte Schlüsselnummer U06";"Nicht belegte Schlüsselnummer U06.4";"22";"2015"
"U06.5";"Nicht belegte Schlüsselnummer U06.5";"Nicht belegte Schlüsselnummer U06";"Nicht belegte Schlüsselnummer U06.5";"22";"2015"
"U06.6";"Nicht belegte Schlüsselnummer U06.6";"Nicht belegte Schlüsselnummer U06";"Nicht belegte Schlüsselnummer U06.6";"22";"2015"
"U06.7";"Nicht belegte Schlüsselnummer U06.7";"Nicht belegte Schlüsselnummer U06";"Nicht belegte Schlüsselnummer U06.7";"22";"2015"
"U06.8";"Nicht belegte Schlüsselnummer U06.8";"Nicht belegte Schlüsselnummer U06";"Nicht belegte Schlüsselnummer U06.8";"22";"2015"
"U06.9";"Nicht belegte Schlüsselnummer U06.9";"Nicht belegte Schlüsselnummer U06";"Nicht belegte Schlüsselnummer U06.9";"22";"2015"
"U07";"Nicht belegte Schlüsselnummer U07";"Nicht belegte Schlüsselnummer U07";"";"22";"2015"
"U07.0";"Nicht belegte Schlüsselnummer U07.0";"Nicht belegte Schlüsselnummer U07";"Nicht belegte Schlüsselnummer U07.0";"22";"2015"
"U07.1";"Nicht belegte Schlüsselnummer U07.1";"Nicht belegte Schlüsselnummer U07";"Nicht belegte Schlüsselnummer U07.1";"22";"2015"
"U07.2";"Nicht belegte Schlüsselnummer U07.2";"Nicht belegte Schlüsselnummer U07";"Nicht belegte Schlüsselnummer U07.2";"22";"2015"
"U07.3";"Nicht belegte Schlüsselnummer U07.3";"Nicht belegte Schlüsselnummer U07";"Nicht belegte Schlüsselnummer U07.3";"22";"2015"
"U07.4";"Nicht belegte Schlüsselnummer U07.4";"Nicht belegte Schlüsselnummer U07";"Nicht belegte Schlüsselnummer U07.4";"22";"2015"
"U07.5";"Nicht belegte Schlüsselnummer U07.5";"Nicht belegte Schlüsselnummer U07";"Nicht belegte Schlüsselnummer U07.5";"22";"2015"
"U07.6";"Nicht belegte Schlüsselnummer U07.6";"Nicht belegte Schlüsselnummer U07";"Nicht belegte Schlüsselnummer U07.6";"22";"2015"
"U07.7";"Nicht belegte Schlüsselnummer U07.7";"Nicht belegte Schlüsselnummer U07";"Nicht belegte Schlüsselnummer U07.7";"22";"2015"
"U07.8";"Nicht belegte Schlüsselnummer U07.8";"Nicht belegte Schlüsselnummer U07";"Nicht belegte Schlüsselnummer U07.8";"22";"2015"
"U07.9";"Nicht belegte Schlüsselnummer U07.9";"Nicht belegte Schlüsselnummer U07";"Nicht belegte Schlüsselnummer U07.9";"22";"2015"
"U50";"Motorische Funktionseinschränkung";"Motorische Funktionseinschränkung";"";"22";"2015"
"U50.0";"Keine oder geringe motorische Funktionseinschränkung";"Motorische Funktionseinschränkung";"Keine oder geringe motorische Funktionseinschränkung";"22";"2015"
"U50.00";"Keine oder geringe motorische Funktionseinschränkung: Barthel-Index: 100 Punkte";"Motorische Funktionseinschränkung";"Keine oder geringe motorische Funktionseinschränkung";"22";"2015"
"U50.01";"Keine oder geringe motorische Funktionseinschränkung: Motorischer FIM: 85-91 Punkte";"Motorische Funktionseinschränkung";"Keine oder geringe motorische Funktionseinschränkung";"22";"2015"
"U50.1";"Leichte motorische Funktionseinschränkung";"Motorische Funktionseinschränkung";"Leichte motorische Funktionseinschränkung";"22";"2015"
"U50.10";"Leichte motorische Funktionseinschränkung: Barthel-Index: 80-95 Punkte";"Motorische Funktionseinschränkung";"Leichte motorische Funktionseinschränkung";"22";"2015"
"U50.11";"Leichte motorische Funktionseinschränkung: Motorischer FIM: 69-84 Punkte";"Motorische Funktionseinschränkung";"Leichte motorische Funktionseinschränkung";"22";"2015"
"U50.2";"Mittlere motorische Funktionseinschränkung";"Motorische Funktionseinschränkung";"Mittlere motorische Funktionseinschränkung";"22";"2015"
"U50.20";"Mittlere motorische Funktionseinschränkung: Barthel-Index: 60-75 Punkte";"Motorische Funktionseinschränkung";"Mittlere motorische Funktionseinschränkung";"22";"2015"
"U50.21";"Mittlere motorische Funktionseinschränkung: Motorischer FIM: 59-68 Punkte";"Motorische Funktionseinschränkung";"Mittlere motorische Funktionseinschränkung";"22";"2015"
"U50.3";"Mittelschwere motorische Funktionseinschränkung";"Motorische Funktionseinschränkung";"Mittelschwere motorische Funktionseinschränkung";"22";"2015"
"U50.30";"Mittelschwere motorische Funktionseinschränkung: Barthel-Index: 40-55 Punkte";"Motorische Funktionseinschränkung";"Mittelschwere motorische Funktionseinschränkung";"22";"2015"
"U50.31";"Mittelschwere motorische Funktionseinschränkung: Motorischer FIM: 43-58 Punkte";"Motorische Funktionseinschränkung";"Mittelschwere motorische Funktionseinschränkung";"22";"2015"
"U50.4";"Schwere motorische Funktionseinschränkung";"Motorische Funktionseinschränkung";"Schwere motorische Funktionseinschränkung";"22";"2015"
"U50.40";"Schwere motorische Funktionseinschränkung: Barthel-Index: 20-35 Punkte";"Motorische Funktionseinschränkung";"Schwere motorische Funktionseinschränkung";"22";"2015"
"U50.41";"Schwere motorische Funktionseinschränkung: Motorischer FIM: 31-42 Punkte";"Motorische Funktionseinschränkung";"Schwere motorische Funktionseinschränkung";"22";"2015"
"U50.5";"Sehr schwere motorische Funktionseinschränkung";"Motorische Funktionseinschränkung";"Sehr schwere motorische Funktionseinschränkung";"22";"2015"
"U50.50";"Sehr schwere motorische Funktionseinschränkung: Barthel-Index: 0-15 Punkte";"Motorische Funktionseinschränkung";"Sehr schwere motorische Funktionseinschränkung";"22";"2015"
"U50.51";"Sehr schwere motorische Funktionseinschränkung: Motorischer FIM: 13-30 Punkte";"Motorische Funktionseinschränkung";"Sehr schwere motorische Funktionseinschränkung";"22";"2015"
"U51";"Kognitive Funktionseinschränkung";"Kognitive Funktionseinschränkung";"";"22";"2015"
"U51.0";"Keine oder leichte kognitive Funktionseinschränkung";"Kognitive Funktionseinschränkung";"Keine oder leichte kognitive Funktionseinschränkung";"22";"2015"
"U51.00";"Keine oder leichte kognitive Funktionseinschränkung: Erweiterter Barthel-Index: 70-90 Punkte";"Kognitive Funktionseinschränkung";"Keine oder leichte kognitive Funktionseinschränkung";"22";"2015"
"U51.01";"Keine oder leichte kognitive Funktionseinschränkung: Kognitiver FIM: 30-35 Punkte";"Kognitive Funktionseinschränkung";"Keine oder leichte kognitive Funktionseinschränkung";"22";"2015"
"U51.02";"Keine oder leichte kognitive Funktionseinschränkung: MMSE: 24-30 Punkte";"Kognitive Funktionseinschränkung";"Keine oder leichte kognitive Funktionseinschränkung";"22";"2015"
"U51.1";"Mittlere kognitive Funktionseinschränkung";"Kognitive Funktionseinschränkung";"Mittlere kognitive Funktionseinschränkung";"22";"2015"
"U51.10";"Mittlere kognitive Funktionseinschränkung: Erweiterter Barthel-Index: 20-65 Punkte";"Kognitive Funktionseinschränkung";"Mittlere kognitive Funktionseinschränkung";"22";"2015"
"U51.11";"Mittlere kognitive Funktionseinschränkung: Kognitiver FIM: 11-29 Punkte";"Kognitive Funktionseinschränkung";"Mittlere kognitive Funktionseinschränkung";"22";"2015"
"U51.12";"Mittlere kognitive Funktionseinschränkung: MMSE: 17-23 Punkte";"Kognitive Funktionseinschränkung";"Mittlere kognitive Funktionseinschränkung";"22";"2015"
"U51.2";"Schwere kognitive Funktionseinschränkung";"Kognitive Funktionseinschränkung";"Schwere kognitive Funktionseinschränkung";"22";"2015"
"U51.20";"Schwere kognitive Funktionseinschränkung: Erweiterter Barthel-Index: 0-15 Punkte";"Kognitive Funktionseinschränkung";"Schwere kognitive Funktionseinschränkung";"22";"2015"
"U51.21";"Schwere kognitive Funktionseinschränkung: Kognitiver FIM: 5-10 Punkte";"Kognitive Funktionseinschränkung";"Schwere kognitive Funktionseinschränkung";"22";"2015"
"U51.22";"Schwere kognitive Funktionseinschränkung: MMSE: 0-16 Punkte";"Kognitive Funktionseinschränkung";"Schwere kognitive Funktionseinschränkung";"22";"2015"
"U52";"Frührehabilitations-Barthel-Index [FRB]";"Frührehabilitations-Barthel-Index [FRB]";"";"22";"2015"
"U52.0";"Frührehabilitations-Barthel-Index: 31 und mehr Punkte";"Frührehabilitations-Barthel-Index [FRB]";"Frührehabilitations-Barthel-Index: 31 und mehr Punkte";"22";"2015"
"U52.1";"Frührehabilitations-Barthel-Index: -75 bis 30 Punkte";"Frührehabilitations-Barthel-Index [FRB]";"Frührehabilitations-Barthel-Index: -75 bis 30 Punkte";"22";"2015"
"U52.2";"Frührehabilitations-Barthel-Index: -200 bis -76 Punkte";"Frührehabilitations-Barthel-Index [FRB]";"Frührehabilitations-Barthel-Index: -200 bis -76 Punkte";"22";"2015"
"U52.3";"Frührehabilitations-Barthel-Index: weniger als -200 Punkte";"Frührehabilitations-Barthel-Index [FRB]";"Frührehabilitations-Barthel-Index: weniger als -200 Punkte";"22";"2015"
"U55";"Erfolgte Registrierung zur Organtransplantation";"Erfolgte Registrierung zur Organtransplantation";"";"22";"2015"
"U55.1";"Erfolgte Registrierung zur Herztransplantation";"Erfolgte Registrierung zur Organtransplantation";"Erfolgte Registrierung zur Herztransplantation";"22";"2015"
"U55.10";"Erfolgte Registrierung zur Herztransplantation: Ohne Dringlichkeitsstufe U [Urgency] oder HU [High Urgency]";"Erfolgte Registrierung zur Organtransplantation";"Erfolgte Registrierung zur Herztransplantation";"22";"2015"
"U55.11";"Erfolgte Registrierung zur Herztransplantation: Mit Dringlichkeitsstufe U [Urgency]";"Erfolgte Registrierung zur Organtransplantation";"Erfolgte Registrierung zur Herztransplantation";"22";"2015"
"U55.12";"Erfolgte Registrierung zur Herztransplantation: Mit Dringlichkeitsstufe HU [High Urgency]";"Erfolgte Registrierung zur Organtransplantation";"Erfolgte Registrierung zur Herztransplantation";"22";"2015"
"U55.2";"Erfolgte Registrierung zur Lungentransplantation";"Erfolgte Registrierung zur Organtransplantation";"Erfolgte Registrierung zur Lungentransplantation";"22";"2015"
"U55.20";"Erfolgte Registrierung zur Lungentransplantation: Ohne Dringlichkeitsstufe U [Urgency] oder HU [High Urgency]";"Erfolgte Registrierung zur Organtransplantation";"Erfolgte Registrierung zur Lungentransplantation";"22";"2015"
"U55.21";"Erfolgte Registrierung zur Lungentransplantation: Mit Dringlichkeitsstufe U [Urgency]";"Erfolgte Registrierung zur Organtransplantation";"Erfolgte Registrierung zur Lungentransplantation";"22";"2015"
"U55.22";"Erfolgte Registrierung zur Lungentransplantation: Mit Dringlichkeitsstufe HU [High Urgency]";"Erfolgte Registrierung zur Organtransplantation";"Erfolgte Registrierung zur Lungentransplantation";"22";"2015"
"U55.3";"Erfolgte Registrierung zur Herz-Lungen-Transplantation";"Erfolgte Registrierung zur Organtransplantation";"Erfolgte Registrierung zur Herz-Lungen-Transplantation";"22";"2015"
"U55.30";"Erfolgte Registrierung zur Herz-Lungen-Transplantation: Ohne Dringlichkeitsstufe U [Urgency] oder HU [High Urgency]";"Erfolgte Registrierung zur Organtransplantation";"Erfolgte Registrierung zur Herz-Lungen-Transplantation";"22";"2015"
"U55.31";"Erfolgte Registrierung zur Herz-Lungen-Transplantation: Mit Dringlichkeitsstufe U [Urgency]";"Erfolgte Registrierung zur Organtransplantation";"Erfolgte Registrierung zur Herz-Lungen-Transplantation";"22";"2015"
"U55.32";"Erfolgte Registrierung zur Herz-Lungen-Transplantation: Mit Dringlichkeitsstufe HU [High Urgency]";"Erfolgte Registrierung zur Organtransplantation";"Erfolgte Registrierung zur Herz-Lungen-Transplantation";"22";"2015"
"U60";"Klinische Kategorien der HIV-Krankheit";"Klinische Kategorien der HIV-Krankheit";"";"22";"2015"
"U60.1";"Klinische Kategorien der HIV-Krankheit: Kategorie A";"Klinische Kategorien der HIV-Krankheit";"Kategorie A";"22";"2015"
"U60.2";"Klinische Kategorien der HIV-Krankheit: Kategorie B";"Klinische Kategorien der HIV-Krankheit";"Kategorie B";"22";"2015"
"U60.3";"Klinische Kategorien der HIV-Krankheit: Kategorie C";"Klinische Kategorien der HIV-Krankheit";"Kategorie C";"22";"2015"
"U60.9";"Klinische Kategorie der HIV-Krankheit nicht näher bezeichnet";"Klinische Kategorien der HIV-Krankheit";"Klinische Kategorie der HIV-Krankheit nicht näher bezeichnet";"22";"2015"
"U61";"Anzahl der T-Helferzellen bei HIV-Krankheit";"Anzahl der T-Helferzellen bei HIV-Krankheit";"";"22";"2015"
"U61.1";"Anzahl der T-Helferzellen bei HIV-Krankheit: Kategorie 1";"Anzahl der T-Helferzellen bei HIV-Krankheit";"Kategorie 1";"22";"2015"
"U61.2";"Anzahl der T-Helferzellen bei HIV-Krankheit: Kategorie 2";"Anzahl der T-Helferzellen bei HIV-Krankheit";"Kategorie 2";"22";"2015"
"U61.3";"Anzahl der T-Helferzellen bei HIV-Krankheit: Kategorie 3";"Anzahl der T-Helferzellen bei HIV-Krankheit";"Kategorie 3";"22";"2015"
"U61.9";"Anzahl der (CD4+-) T-Helferzellen nicht näher bezeichnet";"Anzahl der T-Helferzellen bei HIV-Krankheit";"Anzahl der (CD4+-) T-Helferzellen nicht näher bezeichnet";"22";"2015"
"U69";"Sonstige sekundäre Schlüsselnummern für besondere Zwecke";"Sonstige sekundäre Schlüsselnummern für besondere Zwecke";"";"22";"2015"
"U69.0";"Sekundäre Schlüsselnummern für Zwecke der externen Qualitätssicherung";"Sonstige sekundäre Schlüsselnummern für besondere Zwecke";"Sekundäre Schlüsselnummern für Zwecke der externen Qualitätssicherung";"22";"2015"
"U69.00";"Anderenorts klassifizierte, im Krankenhaus erworbene Pneumonie bei Patienten von 18 Jahren und älter";"Sonstige sekundäre Schlüsselnummern für besondere Zwecke";"Sekundäre Schlüsselnummern für Zwecke der externen Qualitätssicherung";"22";"2015"
"U69.1";"Sekundäre Schlüsselnummern für besondere administrative Zwecke";"Sonstige sekundäre Schlüsselnummern für besondere Zwecke";"Sekundäre Schlüsselnummern für besondere administrative Zwecke";"22";"2015"
"U69.10";"Anderenorts klassifizierte Krankheit, für die der Verdacht besteht, dass sie Folge einer medizinisch nicht indizierten ästhetischen Operation, einer Tätowierung oder eines Piercings ist";"Sonstige sekundäre Schlüsselnummern für besondere Zwecke";"Sekundäre Schlüsselnummern für besondere administrative Zwecke";"22";"2015"
"U69.11";"Dauerhaft erworbene Blutgerinnungsstörung";"Sonstige sekundäre Schlüsselnummern für besondere Zwecke";"Sekundäre Schlüsselnummern für besondere administrative Zwecke";"22";"2015"
"U69.12";"Temporäre Blutgerinnungsstörung";"Sonstige sekundäre Schlüsselnummern für besondere Zwecke";"Sekundäre Schlüsselnummern für besondere administrative Zwecke";"22";"2015"
"U69.2";"Sekundäre Schlüsselnummern für besondere epidemiologische Zwecke";"Sonstige sekundäre Schlüsselnummern für besondere Zwecke";"Sekundäre Schlüsselnummern für besondere epidemiologische Zwecke";"22";"2015"
"U69.20";"Influenza A/H1N1 Pandemie 2009 [Schweinegrippe]";"Sonstige sekundäre Schlüsselnummern für besondere Zwecke";"Sekundäre Schlüsselnummern für besondere epidemiologische Zwecke";"22";"2015"
"U69.21";"Influenza A/H5N1 Epidemie [Vogelgrippe]";"Sonstige sekundäre Schlüsselnummern für besondere Zwecke";"Sekundäre Schlüsselnummern für besondere epidemiologische Zwecke";"22";"2015"
"U69.3";"Sekundäre Schlüsselnummern für die Art des Konsums psychotroper Substanzen bei durch diese verursachten psychischen und Verhaltensstörungen";"Sonstige sekundäre Schlüsselnummern für besondere Zwecke";"Sekundäre Schlüsselnummern für die Art des Konsums psychotroper Substanzen bei durch diese verursachten psychischen und Verhaltensstörungen";"22";"2015"
